FECHA	Tiemp	Hofondo	huofimedio	Hoentrada	Hoexte	Texte	Taofifondo	Taofientrada	Taofimedio	UE03,OFICINA,MODO,FUNC,,,Lectura,	UE03,OFICINA,ESTADO,ON,OFF	CO2ofifondo	CO2ofimedio	CO2ofientrada	ANALIZADOR,UE03,OFICINA,Energ√,a,Activa,,KWh,	Raexterior	UE03,OFICINA,TEMP,,CONSIGNA,,Lectura,	UE03,OFICINA,MODO,FUNC,,,Lectura,,1	X
22/01/2015	12:00	43,50583333	51,51333333	47,475	94,9825	9,225833333	22,32666667	21,92583333	20,21583333	1	1	929,715	1010,7575	898,9375	0,93359375	119,6825	22	1	NA
22/01/2015	13:00	43,93333333	51,90666667	47,92666667	93,09666667	9,7375	22,325	21,95833333	20,26333333	1	1	910,7466667	1001,226667	911,115	0,94140625	114,4725	22	1	NA
22/01/2015	14:00	44,50833333	51,94833333	48,11416667	94,24916667	9,964166667	22,215	21,8075	20,05833333	1	1	759,4216667	791,2133333	759,6958333	0,94921875	119,1766667	22	1	NA
22/01/2015	15:00	45,28833333	52,59833333	48,4675	87,97916667	10,37083333	22,1675	22,00916667	20,225	1	1	728,14	838,715	782,3533333	2,689453125	142,9158333	22,525	1	NA
22/01/2015	16:00	46,35083333	52,76	47,8225	91,445	9,708333333	22,65916667	22,82	20,8125	1	1	989,22	979,2758333	853,0916667	5,852539063	90,78416667	23	1	NA
22/01/2015	17:00	45,4275	51,35833333	46,71583333	91,25083333	9,370833333	22,82916667	22,91583333	20,9975	1	1	843,2875	781,25	597,1583333	4,481445313	71,98666667	23	1	NA
22/01/2015	18:00	45,435	51,17666667	46,81	94,45333333	9,554166667	22,75583333	22,66833333	21,02583333	1	0,433333333	912,9391667	852,2833333	707,1475	1,134765625	71,95833333	23	1	NA
23/01/2015	9:00	50,8575	53,68416667	49,235	98,95583333	7,659166667	20,6925	21,41833333	19,5	1	1	774,025	779,0316667	684,83	5,891601563	72,33583333	23	1	NA
23/01/2015	10:00	48,59833333	53,07083333	48,26416667	97,15916667	8,485	21,96083333	22,3675	20,375	1	1	931,5375	912,3925	816,8366667	5,778320313	93,10166667	23	1	NA
23/01/2015	11:00	46,86833333	52,46666667	47,6525	92,815	9,91	22,73166667	22,99333333	20,99166667	1	1	937,705	931,4458333	845,1483333	5,856445313	185,8491667	23	1	NA
23/01/2015	12:00	45,89083333	51,91833333	46,94083333	81,83333333	13,08166667	23,3675	23,50833333	21,37833333	1	1	973,7983333	955,8575	854,6508333	1,642578125	253,4191667	23	1	NA
23/01/2015	13:00	45,29083333	52,0875	47,365	67,0575	15,61	23,2225	23,115	21,21166667	1	1	918,4116667	1004,048333	897,5125	0,250976563	396,6091667	23	1	NA
23/01/2015	14:00	45,43916667	52,31916667	47,61	62,16833333	15,69333333	22,95833333	23,14833333	21,10083333	1	1	791,0708333	958,5191667	866,5983333	0,252929688	255,6458333	23	1	NA
23/01/2015	15:00	46,58583333	53,23916667	48,43916667	68,96833333	14,16	22,90666667	22,85166667	20,78	1	1	914,3058333	1009,830833	936,2983333	0,251953125	200,12	23	1	NA
23/01/2015	16:00	46,58166667	53,7175	48,8975	69,55416667	13,93666667	23,1725	22,8625	20,96916667	1	1	1007,281667	1107,708333	982,8916667	0,251953125	149,9891667	23	1	NA
23/01/2015	17:00	46,58	53,48666667	49,29	75,84833333	12,69666667	23,17333333	22,52666667	21,14	1	1	965,3541667	1108,148333	901,2483333	0,25	79,26333333	23	1	NA
23/01/2015	18:00	48,02416667	53,03916667	49,49416667	85,35416667	11,18583333	22,4575	22,29166667	21,05833333	1	0,433333333	813,2825	888,3575	762,6316667	1,396484375	71,38583333	23	1	NA
26/01/2015	9:00	51,47333333	53,95083333	50,02416667	99,545	2,501666667	18,09833333	19,06083333	17,2175	1	1	748,3983333	851,5358333	711,8791667	5,052734375	92,12583333	23	1	NA
26/01/2015	10:00	48,29166667	52,93	48,22083333	96,38583333	3,749166667	19,8075	20,45916667	18,3275	1	1	886,3875	967,4816667	823,9766667	5,606445313	139,0083333	23	1	NA
26/01/2015	11:00	45,69833333	52,37583333	47,00416667	87,74583333	7,2575	21,12833333	21,6425	19,31833333	1	1	908,6316667	1021,138333	861,3616667	5,63671875	363,9116667	23	1	NA
26/01/2015	12:00	43,4	51,79583333	46,02166667	80,145	9,945833333	22,33	22,53	20,10666667	1	1	885,375	956,5875	793,7508333	5,842773438	486,8966667	23	1	NA
26/01/2015	13:00	40,23083333	50,17166667	44,3375	67,995	12,17416667	23,36666667	23,4975	21,02666667	1	1	692,3633333	779,6925	635,9308333	1,918945313	341,78	23	1	NA
26/01/2015	14:00	40,66916667	50,53583333	45,58916667	73,17666667	11,10083333	22,95583333	22,54666667	20,57666667	1	1	609,5966667	750,3641667	733,4908333	2,918945313	146,27	23	1	NA
26/01/2015	15:00	41,68166667	51,035	45,83083333	68,22166667	12,37083333	23,20916667	23,12583333	20,73916667	1	1	755,9908333	843,0183333	876,5891667	0,572265625	195,715	23	1	NA
26/01/2015	16:00	42,135	51,94166667	47,0325	68,32	12,64666667	23,12166667	22,3175	20,3575	1	1	851,1691667	971,8116667	977,1691667	0,256835938	144,3775	23	1	NA
26/01/2015	17:00	43,06416667	52,42083333	47,88166667	75,1625	11,3475	23,02333333	22,02416667	20,32333333	1	1	937,6466667	1048,666667	1020,239167	0,448242188	73,38083333	23	1	NA
26/01/2015	18:00	44,4875	52,91	48,63416667	80,315	10,74166667	22,69833333	22,02083333	20,24083333	1	0,433333333	997,3783333	1115,250833	1079,115	0,3125	71,4825	23	1	NA
27/01/2015	9:00	49,18916667	53,43583333	49,05083333	98,33166667	7,128333333	20,95083333	21,71	19,52416667	1	1	686,9466667	782,3225	778,475	5,814453125	72,45833333	23	1	NA
27/01/2015	10:00	45,9525	52,80416667	47,91583333	97,3025	8,1425	22,47583333	22,79166667	20,39	1	1	820,0941667	897,5108333	859,13	5,841796875	105,79	23	1	NA
27/01/2015	11:00	44,39083333	52,03166667	47,00083333	92,85416667	10,03416667	23,46916667	23,53833333	21,0275	1	1	866,3083333	846,225	833,4791667	3,689453125	156,615	23	1	NA
27/01/2015	12:00	44,33416667	52,0925	47,21	91,41666667	11,85333333	23,5475	23,17083333	20,93	1	1	885,5941667	903,2658333	824,2491667	0,250976563	234,1408333	23	1	NA
27/01/2015	13:00	44,605	52,89916667	48,4325	88,50416667	12,79416667	23,2525	22,76166667	20,76083333	1	1	801,0458333	841,7116667	839,7641667	0,251953125	170,38	23	1	NA
27/01/2015	14:00	46,1575	53,52166667	48,91916667	93,44166667	11,54916667	23,04583333	22,79916667	20,88416667	1	1	730,2983333	786,98	762,7308333	1,770507813	150,5358333	23	1	NA
27/01/2015	15:00	45,98833333	53,57416667	48,8725	82,02583333	13,35333333	23,48	22,6725	21,06916667	1	1	498,2675	624,5091667	542,87	0,255859375	235,9775	23	1	NA
27/01/2015	16:00	45,11083333	53,93583333	49,22666667	80,14916667	13,19416667	23,685	22,32666667	20,8175	1	1	455,4775	567,3558333	484,4958333	0,255859375	182,3191667	23	1	NA
27/01/2015	17:00	44,6675	53,72166667	49,21083333	83,38583333	11,98166667	23,65	22,045	20,71166667	1	1	502,0316667	560,1766667	486,135	0,255859375	86,8375	23	1	NA
27/01/2015	18:00	46,73166667	53,91833333	49,75583333	88,89583333	11,08083333	23,02083333	21,87416667	20,5675	1	0,433333333	553,5191667	562,73	551,3233333	0,1328125	71,44583333	23	1	NA
28/01/2015	9:00	48,7175	52,6875	48,85916667	96,98583333	6,460833333	21,29833333	21,93416667	20,05833333	1	1	690,1591667	762,9541667	709,7391667	5,765625	72,68	23	1	NA
28/01/2015	10:00	45,92916667	51,8525	47,55916667	96,42916667	7,2075	22,53666667	22,88583333	21,0125	1	1	737,855	869,18	757,5733333	5,874023438	74,11166667	23	1	NA
28/01/2015	11:00	44,90666667	51,05416667	46,86916667	95,45333333	8,361666667	23,025	23,12	21,23916667	1	1	843,9175	930,6566667	823,2258333	2,364257813	79,36916667	23	1	NA
28/01/2015	12:00	45,06166667	51,37	47,32333333	96,21916667	8,924166667	22,9875	23,05166667	21,245	1	1	902,1483333	988,1983333	883,23	2,28515625	88,79	23	1	NA
28/01/2015	13:00	45,17583333	51,53416667	47,36583333	96,03666667	9,869166667	22,99833333	23,13583333	21,33416667	1	1	845,2558333	960,695	830,2575	2,62109375	112,7783333	23	1	NA
28/01/2015	14:00	45,7475	51,79833333	47,75083333	93,7525	10,4275	22,83583333	22,99916667	21,20333333	1	1	700,7316667	782,0683333	702,9433333	4,303710938	80,26166667	23	1	NA
28/01/2015	15:00	45,47583333	52,30916667	47,6575	94,605	10,9125	23,76166667	23,83916667	21,74833333	1	1	773,4425	916,2366667	834,0891667	2,223632813	75,9925	23	1	NA
28/01/2015	16:00	45,62583333	52,39166667	48,345	96,89833333	10,96	23,57666667	23,21833333	21,50083333	1	1	742,7083333	932,3908333	837,4933333	0,255859375	71,4025	23	1	NA
28/01/2015	17:00	46,9675	53,35166667	49,55333333	97,98666667	10,95666667	23,20916667	22,81916667	21,33333333	1	1	820,9441667	1002,35	879,8183333	0,254882813	71,445	23	1	NA
28/01/2015	18:00	48,19333333	53,88666667	50,16083333	98,63333333	11,00583333	23,00833333	22,6275	21,1925	1	0,433333333	851,2325	997,5541667	866,235	0,129882813	71,49583333	23	1	NA
29/01/2015	9:00	51,63333333	53,93916667	50,21833333	89,02666667	9,869166667	20,96583333	21,47916667	19,73083333	1	1	636,5316667	699,8291667	644,0108333	5,7890625	71,6925	23	1	NA
29/01/2015	10:00	48,42083333	53,09666667	48,94666667	92,7775	9,725	22,23833333	22,54333333	20,61	1	1	717,7641667	761,7683333	718,5733333	5,857421875	71,7825	23	1	NA
29/01/2015	11:00	47,05333333	52,56916667	48,34	95,37166667	10,44083333	22,875	22,91666667	20,93	1	1	683,1875	748,0708333	707,3283333	5,956054688	71,60583333	23	1	NA
29/01/2015	12:00	46,5675	52,50583333	48,08833333	96,01	11,43416667	23,41833333	23,37583333	21,29333333	1	1	708,0275	786,3483333	717,3508333	1,521484375	71,34	23	1	NA
29/01/2015	13:00	48,81916667	53,79333333	49,7775	97,365	12,86583333	22,96916667	22,4675	20,64916667	1	1	656,1491667	752,8808333	703,3291667	3,005859375	70,93166667	23	1	NA
29/01/2015	14:00	51,67916667	54,97	50,59083333	96,02083333	13,32583333	22,94416667	22,84916667	20,87333333	1	1	574,7216667	581,6708333	565,7325	5,720703125	70,76166667	23	1	NA
29/01/2015	15:00	51,59416667	55,29583333	50,69666667	97,96166667	12,7925	23,32833333	23,06583333	21,06083333	1	1	567,5175	627,435	557,9925	1,576171875	70,9575	23	1	NA
29/01/2015	16:00	53,11833333	56,14916667	51,81083333	99,67416667	12,60083333	22,95083333	22,6325	20,75	1	1	577,0558333	650,2883333	603,5166667	2,229492188	70,94083333	23	1	NA
29/01/2015	17:00	53,4325	56,44833333	51,97416667	99,67666667	12,64083333	23,0775	22,9475	21,04333333	1	1	576,6666667	642,2491667	576,4058333	2,768554688	70,98	23	1	NA
29/01/2015	18:00	54,515	56,29166667	52,08583333	100,1716667	12,56	22,70916667	22,59666667	21,05833333	1	0,433333333	614,0616667	615,7833333	485,9016667	1,642578125	70,96083333	23	1	NA
30/01/2015	9:00	58,75	58,54083333	54,19583333	100,1816667	11,82333333	21,375	21,585	19,98	1	1	614,9016667	686,8141667	527,1058333	5,897460938	71,165	23	1	NA
30/01/2015	10:00	55,55666667	57,5775	53,39583333	100,1716667	11,9725	22,68	22,5675	20,91666667	1	1	710,7266667	786,3208333	676,0475	5,77734375	71,1025	23	1	NA
30/01/2015	11:00	53,98333333	56,66416667	52,42916667	100,1741667	12,20333333	23,155	22,91	21,29583333	1	1	658,5383333	733,5766667	609,5216667	3,89453125	71,03416667	23	1	NA
30/01/2015	12:00	54,20416667	56,8075	52,84583333	100,1741667	12,3975	23,0025	22,47916667	21,015	1	1	607,9775	682,0766667	568,8683333	2,44921875	71,00416667	23	1	NA
30/01/2015	13:00	54,89333333	57,17666667	53,18416667	100,1666667	12,47833333	22,9675	22,54833333	20,98416667	1	1	597,7741667	643,6125	545,5208333	2,494140625	70,98333333	23	1	NA
30/01/2015	14:00	55,1	57,41666667	53,29333333	100,1741667	12,385	22,965	22,665	21,03666667	1	1	551,06	667,6366667	560,0016667	3,099609375	71,00333333	23	1	NA
30/01/2015	15:00	55,105	57,385	53,35583333	100,1816667	12,35	23,03166667	22,66333333	21,025	1	1	578,4391667	698,1533333	633,6683333	1,115234375	71,06583333	23	1	NA
30/01/2015	16:00	55,19333333	57,64416667	53,665	100,1708333	12,28666667	23,02333333	22,595	21,16166667	1	1	620,1841667	756,63	656,7491667	0,634765625	71,01416667	23	1	NA
30/01/2015	17:00	55,1575	57,66916667	53,69916667	100,1583333	12,27833333	23,04833333	22,56166667	21,20916667	1	1	673,8775	733,6283333	592,7633333	1,239257813	71,02166667	23	1	NA
30/01/2015	18:00	56,34083333	57,56333333	53,82166667	100,1658333	12,2625	22,7925	22,6425	21,2975	1	0,433333333	709,4333333	714,8491667	629,9025	1,85546875	71,10083333	23	1	NA
01/02/2015	9:00	59,4175	55,61083333	53,57166667	87,35083333	5,96	12,73083333	13,69666667	13,09583333	1	0	330,4508333	337,3741667	332,0708333	0,033203125	100,2266667	24	1	NA
01/02/2015	10:00	59,81666667	55,90916667	53,6775	88,295	6,325	12,71416667	13,76916667	13,0575	1	0	330,3883333	336,7908333	332,33	0,030273438	108,6275	24	1	NA
01/02/2015	11:00	60,02333333	56,34166667	53,77916667	83,77833333	8,6475	12,74583333	13,77666667	13,00333333	1	0	329,8633333	337,4983333	332,5641667	0,03125	238,7791667	24	1	NA
01/02/2015	12:00	60,3275	57,22416667	53,98083333	77,2275	9,286666667	13,39583333	14,73916667	13,39	1	0,9	330,2183333	338,1558333	332,1766667	4,975585938	260,3883333	24	1	NA
01/02/2015	13:00	60,06666667	58,9675	53,8	66,09916667	11,11416667	15,20583333	16,16583333	14,3025	1	0,441666667	332,9916667	358,8958333	332,2475	2,544921875	499,4158333	24	1	NA
01/02/2015	14:00	57,33333333	56,96833333	53,03416667	66,66583333	10,58	15,59083333	16,42416667	14,69	1	0	331,2708333	341,4325	332,2475	0,03125	315,4	24	1	NA
01/02/2015	15:00	56,71333333	56,39583333	53,16	70,56166667	9,6275	15,03	15,9025	14,3925	1	0	331,105	339,1941667	332,6483333	0,03125	214,5266667	24	1	NA
01/02/2015	16:00	57,68666667	56,76666667	53,37916667	72,63583333	9,591666667	14,6925	15,5	14,10333333	1	0	330,9375	337,4083333	332,2566667	0,03125	123,8408333	24	1	NA
01/02/2015	17:00	59,13	57,37416667	53,84416667	84,84	7,664166667	14,3775	15,0025	13,84166667	1	0	329,3166667	337,6975	331,805	0,03125	85,49	24	1	NA
01/02/2015	18:00	59,93916667	57,3825	54,07083333	92,14166667	7,158333333	14,12916667	14,75416667	13,86083333	1	0	329,7616667	337,7266667	332,07	0,03125	72,38916667	24	1	NA
02/02/2015	9:00	57,845	59,74583333	54,24	96,29083333	8,845833333	17,89083333	18,18333333	15,97666667	1	1	645,595	750,0191667	666,4766667	5,716796875	71,9675	24	1	NA
02/02/2015	10:00	53,61	58,7325	52,75083333	91,09416667	9,999166667	20,05166667	20,01583333	17,38083333	1	1	767,9508333	869,3716667	861,3425	5,877929688	110,4641667	24	1	NA
02/02/2015	11:00	50,8625	57,835	51,53166667	88,42083333	10,19916667	21,36583333	20,89833333	18,03583333	1	1	819,8458333	870,9258333	822,6883333	5,80078125	190,7241667	24	1	NA
02/02/2015	12:00	47,705	56,73833333	50,35333333	89,26333333	10,12	22,19583333	21,40166667	18,55083333	1	1	690,975	823,435	728,9575	5,846679688	191,4541667	24	1	NA
02/02/2015	13:00	46,4275	55,60083333	48,93583333	84,06333333	10,8775	22,905	22,17583333	19,385	1	1	748,7816667	782,8725	626,6275	5,861328125	285,6208333	24	1	NA
02/02/2015	14:00	45,10333333	54,5025	48,41083333	82,4	10,65666667	23,33666667	22,69833333	19,96166667	1	1	686,0208333	745,42	657,875	5,864257813	208,9566667	24	1	NA
02/02/2015	15:00	44,63916667	53,68833333	47,88	88,24166667	10,62916667	23,5225	22,74083333	19,99416667	1	1	735,8375	748,8458333	671,6841667	5,887695313	230,2341667	24	1	NA
02/02/2015	16:00	44,3325	53,46666667	47,58583333	92,75166667	10,19416667	23,84166667	23,19	20,385	1	1	786,7983333	802,7725	708,6308333	5,147460938	163,3466667	24	1	NA
02/02/2015	17:00	45,03833333	53,4125	47,7875	97,55916667	9,730833333	23,535	23,0075	20,47083333	1	1	671,5333333	742,7341667	626,425	5,577148438	73,09916667	24	1	NA
02/02/2015	18:00	46,53916667	53,55083333	48,03583333	97,46333333	10,01166667	23,2375	23,10833333	20,7475	1	0,433333333	704,7608333	728,75	607,5933333	2,307617188	71,76333333	24	1	NA
03/02/2015	9:00	52,52083333	55,6225	51,18666667	94,0425	7,663333333	20,4125	20,92666667	18,86083333	1	1	693,4825	766,045	715,3008333	5,751953125	72,42333333	24	1	NA
03/02/2015	10:00	47,44416667	53,77833333	49,35583333	92,81666667	7,7475	22,0325	22,42583333	20,13833333	1	1	710,8625	829,6025	830,8891667	5,799804688	132,2491667	24	1	NA
03/02/2015	11:00	45,6425	53,3075	48,3125	81,28	9,560833333	23,10833333	23,20833333	20,70583333	1	1	874,1208333	946,0433333	894,0133333	5,779296875	288,0783333	24	1	NA
03/02/2015	12:00	42,80333333	51,84833333	46,9225	91,94666667	8,12	23,8875	23,88	21,33833333	1	1	741,5508333	888,2775	821,7666667	4,250976563	277,0283333	24	1	NA
03/02/2015	13:00	41,94916667	51,05166667	46,33666667	92,0975	7,669166667	23,88083333	23,725	21,385	1	1	705,9983333	821,7733333	780,9316667	4,181640625	130,9416667	24	1	NA
03/02/2015	14:00	42,70333333	51,06	46,17583333	84,20416667	8,925833333	23,95333333	23,95333333	21,43083333	1	1	746,0133333	823,9508333	801,175	2,443359375	276,9066667	24	1	NA
03/02/2015	15:00	40,89333333	50,25666667	46,08666667	92,66416667	7,5125	23,85166667	23,84333333	21,56166667	1	1	684,86	786,9258333	792,6691667	4,52734375	181,7875	24	1	NA
03/02/2015	16:00	40,40916667	49,38083333	45,3	90,15	7,311666667	23,7225	23,84833333	21,69333333	1	1	691,7475	770,2283333	763,835	2,109375	90,96333333	24	1	NA
03/02/2015	17:00	38,0725	47,44833333	43,98666667	81,68833333	8,228333333	23,40916667	23,4275	21,605	1	1	535,4525	630,9725	540,7541667	5,759765625	87,82	24	1	NA
03/02/2015	18:00	36,60833333	46,22	43,17583333	84,185	7,605833333	23,40166667	23,47416667	21,73166667	1	0,425	451,7758333	466,0858333	442,43	2,5390625	72,46416667	24	1	NA
04/02/2015	9:00	46,53833333	51,2025	47,7525	95,57583333	2,945833333	18,98166667	20,13	18,08833333	1	1	665,9833333	775,7958333	702,4683333	5,625976563	93,31666667	24	1	NA
04/02/2015	10:00	43,31666667	50,66916667	46,55583333	95,03666667	3,850833333	20,69	21,1275	18,72833333	1	1	763,705	878,1983333	807,71	5,569335938	176,4225	24	1	NA
04/02/2015	11:00	41,55416667	50,03583333	45,47333333	95,38	4,606666667	21,685	22,0475	19,62916667	1	1	769,065	892,8558333	810,2058333	5,54296875	139,7833333	24	1	NA
04/02/2015	12:00	39,975	49,56833333	44,74083333	88,38916667	6,383333333	22,72416667	23,1275	20,55833333	1	1	803,0475	962,0841667	860,7266667	5,662109375	293,5391667	24	1	NA
04/02/2015	13:00	37,43416667	48,19083333	43,87916667	87,43833333	6,2375	23,56666667	23,89	21,44916667	1	1	686,03	895,3933333	836,0866667	5,655273438	297,45	24	1	NA
04/02/2015	14:00	38,205	48,22916667	43,25583333	80,27666667	7,885833333	23,9	24,36833333	21,52833333	1	1	778,8808333	898,9441667	806,8575	4,047851563	452,7433333	24	1	NA
04/02/2015	15:00	38,57833333	48,1125	42,70583333	82,85416667	7,1375	23,9325	24,19666667	21,43833333	1	1	796,9058333	916,7891667	775,0625	2,18359375	244,44	24	1	NA
04/02/2015	16:00	37,37166667	47,82583333	42,75833333	79,8125	7,530833333	24,04666667	24,30083333	21,74083333	1	1	796,2183333	915,8216667	815,5658333	1,83203125	271,7533333	24	1	NA
04/02/2015	17:00	36,145	47,50666667	42,96	80,77083333	6,9325	24,04	23,96416667	21,69166667	1	1	739,0191667	888,2783333	786,9041667	1,65234375	207,2466667	24	1	NA
04/02/2015	18:00	38,07833333	48,72333333	43,83416667	83,75166667	5,664166667	23,8975	23,75583333	21,46166667	1	0,425	865,9216667	1045,600833	897,8833333	1,103515625	73,22916667	24	1	NA
05/02/2015	9:00	44,61333333	50,0975	46,35333333	98,895	2,504166667	18,21	19,2	17,12166667	1	1	668,8933333	784,08	645,5475	5,01171875	110,2833333	24	1	NA
05/02/2015	10:00	41,89	49,28083333	45,4125	97,2	2,8625	19,7675	20,435	18,22583333	1	1	809,4283333	890,6591667	808,8266667	5,620117188	187,0791667	24	1	NA
05/02/2015	11:00	40,2475	48,62916667	44,13833333	86,25083333	6,429166667	20,8825	21,46666667	19,00833333	1	1	793,23	861,5641667	787,6758333	5,587890625	513,765	24	1	NA
05/02/2015	12:00	39,17333333	48,35916667	43,5125	83,12583333	7,179166667	21,81416667	22,52416667	19,87833333	1	1	789,3483333	894,2058333	799,7966667	5,706054688	200,6258333	24	1	NA
05/02/2015	13:00	38,7925	48,22166667	42,97083333	76,9825	9,044166667	22,52916667	23,16583333	20,40166667	1	1	811,7916667	876,2608333	748,6375	5,805664063	578,7633333	24	1	NA
05/02/2015	14:00	36,23083333	46,90833333	41,80416667	59,22083333	11,62083333	23,45583333	24,3525	21,38083333	1	1	626,7475	736,2508333	679,1416667	5,227539063	538,3675	24	1	NA
05/02/2015	15:00	33,36416667	45,84083333	41,30333333	58,55916667	10,06333333	24,32666667	24,95583333	22,17916667	1	1	610,2291667	770,5366667	739,0116667	3,759765625	250,415	24	1	NA
05/02/2015	16:00	33,13833333	45,8325	41,23833333	59,63166667	9,790833333	24,275	24,2875	21,87333333	1	1	637,9	799,1833333	763,5083333	0,50390625	260,7233333	24	1	NA
05/02/2015	17:00	35,16916667	46,77333333	42,2225	78,47	6,515	23,83	23,60916667	21,4175	1	1	755,3908333	858,89	769,6591667	4,797851563	72,67333333	24	1	NA
05/02/2015	18:00	38,6225	47,80666667	43,1525	83,77416667	5,895833333	23,54083333	23,4875	21,18083333	1	0,425	966,075	959,4316667	806,0775	2,469726563	73,22083333	24	1	NA
06/02/2015	9:00	45,13916667	50,61083333	46,2075	94,3025	3,795	19,465	20,40083333	18,1125	1	1	684,6716667	776,1541667	667,5883333	5,60546875	118,8125	24	1	NA
06/02/2015	10:00	42,58166667	49,96916667	45,4875	87,77083333	5,29	21,00666667	21,38083333	19,10416667	1	1	857,34	947,685	855,8808333	5,51953125	329,045	24	1	NA
06/02/2015	11:00	38,80166667	48,19	43,8925	75,83333333	7,2575	21,82666667	22,445	20,25916667	1	1	678,0741667	855,975	727,85	5,65234375	295,5575	24	1	NA
06/02/2015	12:00	35,58416667	46,215	42,1025	69,81583333	7,7	22,67833333	23,24666667	20,98583333	1	1	608,945	775,4041667	647,2066667	5,744140625	299,9816667	24	1	NA
06/02/2015	13:00	31,8125	43,7725	39,87416667	65,62416667	8,668333333	23,43666667	23,56583333	21,36083333	1	1	465,3725	559,9983333	459,4483333	5,766601563	491,5533333	24	1	NA
06/02/2015	14:00	34,69416667	45,6725	41,46416667	83,39333333	6,274166667	23,54416667	23,6225	21,24416667	1	1	614,6841667	696,7066667	593,0033333	5,657226563	218,8933333	24	1	NA
06/02/2015	15:00	35,50666667	46,25	41,95083333	86,81833333	5,335833333	23,57	23,99416667	21,62916667	1	1	650,3975	764,53	680,2666667	5,65625	106,66	24	1	NA
06/02/2015	16:00	37,08166667	47,145	42,88333333	87,65666667	5,4325	23,73166667	24,10583333	21,82083333	1	1	834,9316667	1019,864167	913,5158333	5,672851563	87,16083333	24	1	NA
06/02/2015	17:00	38,2975	47,33666667	42,87166667	92,30833333	4,821666667	23,70333333	23,9975	21,76166667	1	1	974,4041667	1048,815833	902,3566667	5,657226563	73,25333333	24	1	NA
06/02/2015	18:00	38,22583333	46,725	42,63333333	93,025	4,923333333	23,09333333	23,46333333	21,44833333	1	0,425	838,8625	854,21	749,2241667	2,46484375	73,35416667	24	1	NA
09/02/2015	9:00	46,24583333	52,68916667	48,01083333	74,33083333	5,8575	18,84416667	19,275	16,80083333	1	1	845,0758333	998,1091667	876,5425	5,512695313	120,9225	24	1	NA
09/02/2015	10:00	36,49583333	48,5	44,26166667	55,70083333	9,585	20,83916667	21,09833333	18,64833333	1	1	601,4325	796,4716667	702,42	5,805664063	347,285	24	1	NA
09/02/2015	11:00	32,91583333	46,46666667	42,06166667	44,47166667	12,775	22,285	22,1775	19,67416667	1	1	574,9825	771,3541667	677,88	5,912109375	539,0483333	24	1	NA
09/02/2015	12:00	29,255	44,7575	40,38583333	36,79666667	15,0975	23,51833333	23,32166667	20,56333333	1	1	508,32	723,2433333	637,7741667	5,625976563	667,7891667	24	1	NA
09/02/2015	13:00	28,82916667	44,08833333	39,22666667	33,63166667	16,91333333	23,9475	23,3625	20,825	1	1	513,9	686,1925	558,6283333	2,62890625	724,685	24	1	NA
09/02/2015	14:00	28,22083333	42,59083333	37,98666667	35,1775	16,9	23,92666667	23,50583333	20,93666667	1	1	403,5241667	522,6233333	388,9716667	3,58984375	707,2425	24	1	NA
09/02/2015	15:00	29,29916667	43,67583333	38,45333333	38,21916667	16,28333333	24	23,36833333	20,82083333	1	1	412,7108333	513,9566667	419,1558333	0,552734375	609,58	24	1	NA
09/02/2015	16:00	29,82166667	44,19916667	39,02666667	39,11916667	15,52833333	24,14333333	23,72833333	21,03916667	1	1	475,1441667	613,9858333	510,2358333	0,93359375	456,4816667	24	1	NA
09/02/2015	17:00	30,3175	45,27333333	40,24	42,47666667	13,915	24,2175	23,89833333	21,14333333	1	1	585,9733333	781,3666667	690,7333333	0,258789063	253,0491667	24	1	NA
09/02/2015	18:00	34,50083333	46,66166667	41,8575	51,86	11,21083333	23,9675	23,8625	21,01	1	0,425	859,9433333	935,47	855,0275	0,336914063	83,69666667	24	1	NA
10/02/2015	9:00	40,34	47,60916667	43,74083333	77,1975	3,780833333	19,96166667	20,91166667	18,61166667	1	1	804,3366667	922,98	767,1041667	5,614257813	127,8791667	24	1	NA
10/02/2015	10:00	37,57083333	46,72166667	42,51333333	67,21333333	6,795	21,5775	22,21416667	19,71916667	1	1	863,7258333	991,7891667	857,0225	5,731445313	350,255	24	1	NA
10/02/2015	11:00	34,3325	46,10083333	41,6975	50,25583333	11,08333333	22,7675	23,47666667	20,84333333	1	1	772,9308333	1033,350833	916,3733333	5,892578125	531,0925	24	1	NA
10/02/2015	12:00	33,3975	45,41833333	41,0075	38,735	15,34166667	23,88416667	24,60916667	21,68583333	1	1	847,205	1057,714167	977,2641667	4,03125	658,0058333	24	1	NA
10/02/2015	13:00	29,94	44,14833333	39,49	31,92416667	18,0375	24,27083333	24,75083333	21,84583333	1	1	676,7491667	900,8258333	816,5983333	0,250976563	714,25	24	1	NA
10/02/2015	14:00	32,08833333	44,5625	39,75166667	30,58333333	18,64666667	24,04833333	24,72916667	21,61083333	1	1	753,4025	883,1058333	804,32	1,930664063	693,3383333	24	1	NA
10/02/2015	15:00	32,26833333	44,73416667	39,97833333	30,24583333	18,96916667	24,12666667	25,12416667	21,99	1	1	727,5041667	912,6875	848,1066667	0,25390625	601,1858333	24	1	NA
10/02/2015	16:00	33,20083333	45,05666667	40,18583333	34,17583333	16,75166667	24,06	25,01083333	21,93083333	1	1	790,7775	975,8441667	866,2091667	0,255859375	443,5583333	24	1	NA
